39.7316	147.681
42.7005	143.822
46.9621	139.426
52.0358	134.332
62.1795	120.194
65.8636	110.613
68.0451	99.8611
68.4022	85.3125
67.6626	84.6903
66.9124	88.5349
66.1498	96.1717
65.0788	106.657
63.273	118.57
56.6206	139.939
52.1474	147.188
47.5505	151.824
43.3924	154.081
40.218	154.342
